,type,geometry.type,geometry.coordinates,properties.id,properties._scope,properties.allowDonations,properties.classification,properties.countPlanted,properties.countTarget,properties.country,properties.currency,properties.fixedRates,properties.image,properties.isApproved,properties.isFeatured,properties.isPublished,properties.isTopProject,properties.location,properties.minTreeCount,properties.name,properties.paymentDefaults.fixedTreeCountOptions,properties.paymentDefaults.fixedDefaultTreeCount,properties.purpose,properties.reviewScore,properties.reviews,properties.slug,properties.taxDeductionCountries,properties.tpo.image,properties.tpo.address.zipCode,properties.tpo.address.country,properties.tpo.address.address,properties.tpo.address.city,properties.tpo.name,properties.tpo.id,properties.tpo.email,properties.tpo.slug,properties.treeCost,properties.unitCost,properties.description,properties.metadata.degradationCause,properties.metadata.longTermPlan,properties.metadata.mainChallenge,properties.metadata.motivation,properties.options,properties.paymentDefaults,properties.fixedRates.CHF,properties.metadata.actions,properties.metadata.benefits,properties.metadata.coBenefits,properties.metadata.ecologicalBenefits,properties.metadata.socialBenefits
206,Feature,Point,"[-86.276203, 39.042979]",proj_js644aJ4g1UWa3EhxwkzCMi9,map,False,natural-regeneration,500000.0,500000.0,US,EUR,[],6373ecd61c068690044143.png,False,False,True,False,"Indiana, United States",2.0,Indiana Prescribed Fire Oak Regeneration,"[10, 25, 50, 100]",5.0,trees,0,[],indiana-prescribed-fire-oak-regeneration,"['DE', 'US', 'ES']",,20005,US,1220 L St NW Ste. 750,Washington,American Forests,tpo_oR8JJGUsx2g5w7JbEl32gaGp,sschmid@americanforests.org,american-forests,0.5,0.5,,,,,,[],,,,,,,
207,Feature,Point,"[-0.597571, 40.755257]",proj_4Od5ox6KBCQ6wRnnfzXgFmu4,map,False,large-scale-planting,15319.0,15319.0,ES,EUR,[],5d2836dd146bf393286119.jpg,False,False,True,False,"Ejulve (Teruel, Aragón) Spain",2.0,Permanent Plantation Station – Ejulve,"[10, 25, 50, 100]",5.0,trees,0,[],permanent-plantation-station-ejulve,"['DE', 'US', 'ES']",,08015,ES,"Diputació, 119-121, 3-2",Barcelona,Plant-for-the-Planet Spain Foundation,tpo_hIje0zxERUTkGhBwyYBuGG2G,info@planetspain.org,plant-for-the-planet-spain-foundation,13.0,13.0,,,,,,[],,,,,,,
208,Feature,Point,"[-75.8822, 5.5086]",proj_YiL9Il7syWnYQJsOSobLVg4l,map,True,large-scale-planting,3129.0,761600.0,CO,EUR,[],615362d08bf8b108719641.jpg,False,False,True,False,,1.0,Saving the Cloud Forests of Colombia,"[10, 25, 50, 100]",5.0,trees,0,[],colombiatreeplanting,"['DE', 'US', 'ES']",5fc50dea818ec973678129.png,27713,US,1 Bland Spring Place,Durham,Saving Nature,tpo_sDS4GLOM85BTsVFwbFkXf4zh,erinwilligan@yahoo.com,saving-nature,3.0,3.0,,,,,,[],,,,,,,
209,Feature,Point,"[39.6703783, -4.0098083]",proj_E2WkRdczL4HiBBs4TBogTn9M,map,True,mangroves,290061.0,14260000.0,KE,EUR,[],5d67ce6684c28718638279.JPG,True,False,True,True,Mombasa County along Tudor Creek,1.0,Tudor Creek Mangrove Restoration Initiative,"[10, 20, 50, 100]",5.0,trees,0,"[{'pdf': '6453cd3a0beff922671591.pdf', 'id': 'prev_YyX2IbVGuBFh', 'issueMonth': '01-2023'}]",tudor-creek-mangrove-restoration-initiative,"['DE', 'US', 'ES']",5d90903469b28593434182.jpeg,80100,KE,Kengeleni Road,Mombasa,Brain Youth Group,tpo_vSWC665wOQIlo5aY1y4ormW0,mubarakbrain@gmail.com,brain-youth-group,0.66,0.66,,,,,,[],,,,,,,
210,Feature,Point,"[33.48763, 1.077984201586]",proj_nFSKMusvzxNB4g1VLL8Fmyi2,map,True,agroforestry,12764.0,30000.0,UG,EUR,[],60532fdbc4cad411144904.jpeg,True,False,True,False,"Kaliro District, Uganda",2.0,Mikwano,"[10, 20, 50, 100]",5.0,trees,0,"[{'pdf': '6453c19509cd1408189245.pdf', 'id': 'prev_zof4I1ZHhuu8', 'issueMonth': '11-2021'}]",mikwano,"['DE', 'US', 'ES']",,71364,DE,Berglenstr. 10,Winnenden,Discover e.V.,tpo_8939RC0SNFnSA9ZL12ZK9tBY,Keith@discover-src.net,discover-e-v,0.65,0.65,,,,,,[],,,,,,,
211,Feature,Point,"[-112.14290142059326, 33.37741579562628]",proj_FXC2jB21mWGpsIiDLAZdVAef,map,False,urban-planting,0.0,1250.0,US,EUR,[],62908559e652d704416705.jpg,False,False,True,False,,0.0,Phoenix Tree Equity Municipal Park Plantings,"[0, 0, 0, 0]",0.0,trees,0,[],phoenix,"['DE', 'US', 'ES']",,20005,US,1220 L St NW Ste. 750,Washington,American Forests,tpo_oR8JJGUsx2g5w7JbEl32gaGp,sschmid@americanforests.org,american-forests,142.09,142.09,,,,,,[],,,,,,,
212,Feature,Point,"[-5.605433, 36.398592]",proj_H11x6rzD9PQchjy90SjEcNsu,map,True,other-planting,13794.0,200000.0,ES,EUR,[],5fd7b71d9c13b253490958.jpg,False,False,True,False,"Cádiz, Spain",2.0,Parque Natural de Los Alcornocales - Cádiz,"[10, 25, 50, 100]",5.0,trees,0,[],parque-natural-de-los-alcornocales-cadiz,"['DE', 'US', 'ES']",,08015,ES,"Diputació, 119-121, 3-2",Barcelona,Plant-for-the-Planet Spain Foundation,tpo_hIje0zxERUTkGhBwyYBuGG2G,info@planetspain.org,plant-for-the-planet-spain-foundation,19.0,19.0,,,,,,[],,,,,,,
213,Feature,Point,"[-80.02882517374508, 7.505221784267827]",proj_ZGQ75IdDSkvLNpvTe4xv5VC8,map,True,large-scale-planting,736.0,10000.0,PA,EUR,[],6076e8d70414c720360805.png,False,False,True,False,"Azuero Peninsula, Panama",2.0,Riparian Reforestation with local farmers in Panama's Azuero Peninsula,"[10, 20, 50, 100]",5.0,trees,0,[],panamareforestation,"['DE', 'US', 'ES']",5e4be636b8f74887027911.png,0000,PA,"Calle Las Malvinas, frente a Distribuidora Libadi",Pedasi,Fundación Pro Eco Azuero,tpo_uATRX8onhxSW64TbFij5dVsE,sandra@proecoazuero.org,fundacion-pro-eco-azuero,5.0,5.0,,,,,,[],,,,,,,
214,Feature,Point,"[-73.031653, -7.517869]",proj_Dx21gX18qbwkDs402aOK3fxf,map,True,agroforestry,5781.0,15000.0,BR,EUR,[],636520bc70127299368272.jpg,False,False,True,False,,0.0,Amazon Reforest Alliance,,,trees,0,[],amazonreforestalliance,"['DE', 'US', 'ES']",,20241-110,BR,Rua Joaquim Silva 73,Rio de Janeiro,Aliança Reflorestar da Amazônia,tpo_QULN0dJ3pOaOHAKYbIxfOCuS,aliancareflorestar@gmail.com,alianca-reflorestar-da-amazonia,20.0,20.0,,,,,,[],,,,,,,
215,Feature,Point,"[-73.6218, 11.1788]",proj_fFyjNW7iZgmXssrKXXK1lIbo,map,True,agroforestry,7040.0,100000.0,CO,EUR,[],6437d5258c717710400900.jpeg,True,True,True,True,,2.0,The Heart of the World,"[10, 25, 50, 100]",5.0,trees,0,"[{'pdf': '643d908a7908a035238495.pdf', 'id': 'prev_jBvO3plPM8mN', 'issueMonth': '08-2021'}]",jaguarsiembra,"['DE', 'US', 'ES']",5fc124e50c2ca855840986.jpeg,1020,AT,Fugbachgasse 21/31,Wien,"Jaguar Siembra, Natur & Kultur",tpo_9ZkUk3Xukdahz00AK7ETydhs,Siembra@jaguarsiembra.com,jaguar-siembra-natur-kultur-verein,5.0,5.0,,,,,,[],,,,,,,
216,Feature,Point,"[36.982818070276, -7.8198884322088]",proj_hPqUnDk4OGNh3FsCfBnUCSIW,map,True,natural-regeneration,28.0,120000.0,TZ,EUR,[],641ab2251306f821950307.jpg,False,False,True,False,,0.0,Restoring Magombera Monkey Forest,,,trees,0,[],https-reforestafrica-com,"['DE', 'US', 'ES']",,67505,TZ,PO Box 5,Mang'ula,Reforest Africa,tpo_umqdAuFGGxIlesTuHqDF2cmC,admin@reforestafrica.com,reforest-africa,5.0,5.0,,,,,,[],,,,,,,
217,Feature,Point,"[11.599058389337, 55.602715893594]",proj_rop4afxIbvdemMHZC5YHAkTe,map,False,agroforestry,20000.0,20000.0,DK,EUR,[],5fb78bd568a32632358579.jpeg,False,False,True,False,,2.0,Undløse Folkeskov,"[10, 25, 50, 100]",5.0,trees,0,[],undloese,"['DE', 'US', 'ES']",5fb6b1bf287e6717660724.png,8240,DK,"Norddigesvej 2, 1.th",Risskov,Growing Trees Network Foundation,tpo_lC3UnIdEccnnuBpcxxNGN4fQ,kim@growingtrees.dk,growing-trees-network-foundation,0.0,0.0,,,,,,[],,,,,,,
218,Feature,Point,"[114.782723, -2.205019000336]",proj_4vstmTOCwoQ0mhWMqZYCJZ2T,map,False,large-scale-planting,664.0,1111000.0,ID,EUR,[],5e8d8db63bf63702760268.JPG,False,False,True,False,"Mawas, Central-Kalimatan/Borneo, Indonesia",1.0,SOS Borneo Project,"[1, 1, 1, 1]",1.0,trees,0,[],reforestation-sos-borneo-project,"['DE', 'US', 'ES']",5d6540dfcde7a123587199.png,8004,CH,Zweierstrasse 38A,Zürich,Borneo Orangutan Survival Schweiz (BOS Schweiz),tpo_13bGs2NvEx6dIOBtXgReKFCw,moritz.wyss@bos-schweiz.ch,borneo-orangutan-survival-schweiz-bos-schweiz,8.07,8.07,,,,,,[],,,,,,,
219,Feature,Point,"[34.05, -11.016670169892]",proj_7lU9jVmjA1Ch2EjuPyz03nhk,map,False,large-scale-planting,1794050.0,500000.0,MW,EUR,[],5e602a9fe1db4428590624.jpeg,False,False,True,False,Malawi,1.0,Mphompha Planting Trees project,"[1, 1, 1, 1]",1.0,trees,0,[],mphompha-planting-trees-project,"['DE', 'US', 'ES']",5d19d4edc6d42276439570.png,K78 P8F1,IE,"Eiscear Riada, Pettycannon, Lucan",Co. Dublin,Wells for Zoë,tpo_UTiLA0xghdjAnm8c35sT0Mhc,info@wellsforzoe.org,wells-for-zoe,0.0,,,,,,,[],,,,,,,
220,Feature,Point,"[97.6904296875, 2.569938616535896]",proj_bOT1rwSf5o3vo3WYDvzAbRwe,map,True,,,,ID,EUR,[],61f006e3d454a085960332.JPG,,,True,,,,Protect the Leuser Ecosystem and Create a Haven for Rare Sumatran Species,,,conservation,0,[],conservation-rt-indonesia,"['DE', 'US', 'ES']",,20188,US,PO 841,Warrenton,Rainforest Trust,tpo_nX27adqujOumA05Vnn4DsjpO,beth@rainforesttrust.org,rainforest-trust,0.19,0.19,,,,,,[],,,,,,,
221,Feature,Point,"[-1.2595100000000001, 51.756319939243]",proj_mRCTIYNVjd2vF4tYLjqH9UUr,map,True,large-scale-planting,180.0,100000.0,GB,EUR,[],5f31364cede70077270089.jpeg,False,False,True,False,oxford,0.0,UK Community Tree Planting Programme,,,trees,0,[],uk-community-tree-planting-programme,"['DE', 'US', 'ES']",5e6795d1eb849871705147.png,OX4 1JE,GB,106-108 Cowley Road,Oxford,International Tree Foundation,tpo_bb6W3HHcMDlIrDthOOkRAI1U,info@internationaltreefoundation.org,international-tree-foundation,4.75,4.75,,,,,,[],,,,,,,
222,Feature,Point,"[31.015312244537, -10.471060885961]",proj_DwJhIfEbhogXRMAeHCdxouaE,map,True,large-scale-planting,3.0,4000000.0,ZM,EUR,[],63e6862655092149120905.jpg,False,False,True,False,,0.0,Restoration project for Ntumpa Kasama District And Mukupa Kaoma Lunte District,,,trees,0,[],restoration-kasama-district,"['DE', 'US', 'ES']",,41017,ZM,Kasama district,Kasama,Musa Community Development and Sustainability Organization,tpo_yKerA4HbD6SRA2ox31EQCUcJ,chipashakeran@gmail.com,musa-community-development-and-sustainability-organization,10.0,10.0,,,,,,[],,,,,,,
223,Feature,Point,"[-6.2267061455352, 52.644536212985]",proj_4oMbRLlboiwsD65NLmBSVOOo,map,False,urban-planting,24728.0,23852.0,IE,EUR,[],61eec9b5753f6714901542.jpg,False,False,True,False,"Seal Rescue Ireland 
Courtown Harbour
Co. Wexford
Ireland",5.0,Courtown Watershed Restoration,"[15, 20, 50, 100]",10.0,trees,0,[],courtown-harbour-restoration,"['DE', 'US', 'ES']",61eec2376dd7f568010955.png,Y25 TP93,IE,Courtown Harbour,Co. Wexford,Seal Rescue Ireland,tpo_l5qGTDZCxK5fdzHRvrEUAhtl,outreach@sealrescueireland.org,seal-rescue-ireland,5.0,5.0,,,,,,[],,,,,,,
224,Feature,Point,"[-94.059017, 31.475093]",proj_GNqBOuIg4C52pYrNZRFto7pk,map,False,large-scale-planting,40000.0,40000.0,US,EUR,[],6159f02fc61c9488718552.png,False,False,True,False,,1.0,Texas 2022 - Sutton TX Longleaf Restoration,"[10, 25, 50, 100]",5.0,trees,0,[],sutton-longleaf,"['DE', 'US', 'ES']",5ee3bd84c8d35124875069.png,05482,US,"145 Pine Haven Shores Road, Suite 1000D",Shelburne,One Tree Planted,tpo_XaEjbTfMh5rfOhVf7646jdpP,projectsplatforms@onetreeplanted.org,one-tree-planted,0.85,0.85,,,,,,[],,,,,,,
225,Feature,Point,"[30.255110875389, 51.074049410288]",proj_ZyMDrYtBZoeCiyIon962vG7F,map,False,agroforestry,8000.0,8000.0,UA,EUR,[],61a6a3145849b569206770.jpg,False,False,True,False,,2.0,340 ha of NEW forest at Agro forestry (Demarske1/2),"[10, 20, 50, 100]",5.0,trees,0,[],agro-foresty-demarske,"['DE', 'US', 'ES']",6182501189268575745554.png,08630,UA,"10 Desnyanska St, Kyiv region, Ukraine",Kyiv,Mama Saves The Planet,tpo_5lKgOs29A3jM2dh4RqCukhhM,Oksana.butrameeva@gmail.com,mamaplantatree-com,0.64,0.64,,,,,,[],,,,,,,
226,Feature,Point,"[-72.3014254, -35.4465683]",proj_62eHeuY2UXN1cgE3qhntxEz7,map,False,large-scale-planting,127510.0,2000000.0,CL,EUR,[],5c01369d42c31036739148.png,False,False,True,False,Chile,2.0,Reforestemos Centro Sur,"[10, 25, 50, 100]",5.0,trees,0,[],reforestemos-centro-sur,"['DE', 'US', 'ES']",5c360cec6e64b630782497.jpeg,-,CL,Del Inca 4622-,Las Condes,Fundación Reforestemos,tpo_tSwZhzbNw1hROqA2uo5bWiL1,contacto@reforestemos.cl,fundacion-reforestemos,6.0,6.0,,,,,,[],,,,,,,
227,Feature,Point,"[39.991178512573, -3.3504639024356]",proj_SFcWktU4ydTWoaERFmnTUE76,map,True,managed-regeneration,285375.0,1000000.0,KE,EUR,[],5db054f953a9b577759059.JPG,True,False,True,True,"Kilifi, Kenya",2.0,Coastal Ecosystems Reforestation and Community Woodlots Establishment,"[10, 25, 50, 100]",5.0,trees,0,"[{'pdf': '64494a2660fc7412983507.pdf', 'id': 'prev_DmvZebtOKj7j', 'issueMonth': '03-2023'}]",www-cobec-or-ke,"['DE', 'US', 'ES']",5dc1281ac95b9274341030.jpeg,80108,KE,P.O. Box 377,Kilifi,Community Based Environmental Conservation (COBEC),tpo_KzAQBn8fZfeWEYBHZqbEg1s4,cobecnet@gmail.com,community-based-environmental-conservation-cobec,0.5,0.5,,,,,,[],,,,,,,
228,Feature,Point,"[116.995098, -1.0542810001606]",proj_g17eR5PxLvfiN0nJxrzpAzCt,map,False,natural-regeneration,543.0,90302.0,ID,EUR,[],5eb17b20c34c4467980237.jpg,False,False,True,False,"Samboja Lestari, East-Kalimantan, Borneo, Indonesia",1.0,One-Tree-One-Life-Campaign,"[1, 1, 1, 1]",1.0,trees,0,[],one-tree-one-life-campaign,"['DE', 'US', 'ES']",5d6540dfcde7a123587199.png,8004,CH,Zweierstrasse 38A,Zürich,Borneo Orangutan Survival Schweiz (BOS Schweiz),tpo_13bGs2NvEx6dIOBtXgReKFCw,moritz.wyss@bos-schweiz.ch,borneo-orangutan-survival-schweiz-bos-schweiz,8.07,8.07,,,,,,[],,,,,,,
229,Feature,Point,"[-2.168905, 37.956586]",proj_EtVZqZV65lNCIo2qJrDfspzX,map,False,agroforestry,875.0,848.0,ES,EUR,[],61aa38e84b5a1805284129.jpg,False,False,True,False,,1.0,Camp Altiplano agroforestry system,"[10, 25, 50, 100]",5.0,trees,0,[],camp-altiplano-agroforestry-system,"['DE', 'US', 'ES']",,7431 PD,NL,Wechelerweg 37,Diepenveen,Ecosystem Restoration Camps,tpo_CVDSvyFCih6tfc2RPKv95Vub,cristina@ecosystemrestorationcamps.org,ecosystem-restoration-camps,1.81,1.81,,,,,,[],,,,,,,
230,Feature,Point,"[82.156465168035, 29.271106377023]",proj_EmOozMhGrxgQBRN5uC8Y0MO9,map,True,large-scale-planting,0.0,100000.0,NP,EUR,[],62fa17f11e3af501419652.jpg,False,False,True,False,,0.0,Micha Ganu Community Restoration Project Jumla Nepal,,,trees,0,[],nepalpsd,"['DE', 'US', 'ES']",,,NP,,,Partnership for Sustainable Development Nepal (PSDN),prf_S5hy5o80hF0D7E2mQBAXNR6e,psdnepal79@gmail.com,psdn-nepal,10.88,10.88,,,,,,[],,,,,,,
231,Feature,Point,"[-69.942843, 1.484987]",proj_vZgdiSzgPahaQSYI8k86KUL8,map,True,large-scale-planting,69400.0,1000000.0,CO,EUR,[],5ecfbaf58e683120094250.JPG,True,False,True,True,"Vaupés, Colombia",1.0,Saving the Amazon,"[10, 20, 50, 100]",5.0,trees,0,"[{'pdf': '6453c66e43f62258395658.pdf', 'id': 'prev_t3491J3JpJkc', 'issueMonth': '03-2022'}]",saving-the-amazon,"['DE', 'US', 'ES']",5ecf850455ca2658724478.png,111211,CO,Calle 84 #27-10,Bogotá,Saving the Amazon,tpo_tvrJl7bYIUsghoRNqSBKt6Iw,carol@savingtheamazon.org,saving-the-amazon,7.0,7.0,,,,,,[],,,,,,,
232,Feature,Point,"[49.388528801501, -18.0607542302]",proj_MPDwOE78pDfKV2YPQrKxpChQ,map,True,large-scale-planting,22656.0,50000.0,MG,EUR,[],61b1f748e559d661661089.jpg,False,True,True,False,Madagascar,2.0,Making Madagascar Green-Again,"[10, 20, 50, 100]",5.0,trees,0,[],making-madagascar-green-again,"['DE', 'US', 'ES']",60816fafa3ba4488896471.jpeg,55104,US,P.O. Box 4362,St.Paul,Green Again Madagascar,tpo_dPYrMcwYvGF8WpMXbaP3aXTx,GreenAgainMadagascar@gmail.com,green-again-madagascar,3.12,3.12,,,,,,[],,,,,,,
233,Feature,Point,"[-3.6127996718743, 37.184999918231]",proj_0CgTQJMm5zX624sdpVDet93O,map,True,large-scale-planting,25155.0,200000.0,ES,EUR,[],5fb8060f3e369590072652.jpg,False,True,True,False,"Granada, Spain",2.0,Anillo Verde de Granada - Phase I,"[10, 25, 50, 100]",5.0,trees,0,[],reunion-anillo-verde-de-granada-phase-i,"['DE', 'ES', 'US']",,08015,ES,"Diputació, 119-121, 3-2",Barcelona,Plant-for-the-Planet Spain Foundation,tpo_hIje0zxERUTkGhBwyYBuGG2G,info@planetspain.org,plant-for-the-planet-spain-foundation,9.0,9.0,,,,,,[],,,,,,,
234,Feature,Point,"[-83.71188, 36.607446638325]",proj_me9NyU8FcKTm1qSTp7oTAUDa,map,False,large-scale-planting,300000.0,300000.0,US,EUR,[],5f5a3fa177909275859771.jpeg,False,False,True,False,"Central Appalachian Forest - Middlesboro, KY",1.0,Central Appalachian Forest,"[1, 1, 1, 1]",1.0,trees,0,[],central-appalachian-forest,"['DE', 'US', 'ES']",5f5a4009d282a800504596.jpeg,68508,US,211 N. 12th Street,Lincoln,Arbor Day Foundation,tpo_y58gXk4F9SW5Jfpe5vL8SgXy,aeisenhart@arborday.org,arbor-day-foundation,1.42,1.42,,,,,,[],,,,,,,
235,Feature,Point,"[-102.20059, 19.888410996463]",proj_zoj2MAHlXzibgydQbif5CZBo,map,True,large-scale-planting,949.0,120000000.0,MX,EUR,[],5fa25981108c2817010985.jpg,False,False,True,False,Mexico,2.0,Ejido Verde,"[5, 10, 25, 50]",2.0,trees,0,[],ejido-verde,"['DE', 'US', 'ES']",5f89cd41ea7bc205508661.jpeg,06100,MX,Culiacán 115,Ciudad de México,"Reforestamos México, A.C",tpo_nOOBKc5Xp3KBx6KUBDmUzkFp,juanmanuel@reforestamos.org,reforestamos-mexico-a-c,5.0,5.0,,,,,,[],,,,,,,
236,Feature,Point,"[49.317875937953, -18.01650093097]",proj_YSHemoqP7GgbK2hIK1s3Mb08,map,True,other-planting,226.0,3000.0,MG,EUR,[],622168ebe8578747796933.jpg,False,False,True,False,,0.0,EcoEducation and Tree-planting with Malagasy Youth,"[0, 0, 0, 0]",0.0,trees,0,[],ecoeducation-greenagainmadagascar,"['DE', 'US', 'ES']",60816fafa3ba4488896471.jpeg,55104,US,P.O. Box 4362,St.Paul,Green Again Madagascar,tpo_dPYrMcwYvGF8WpMXbaP3aXTx,GreenAgainMadagascar@gmail.com,green-again-madagascar,3.12,3.12,,,,,,[],,,,,,,
237,Feature,Point,"[-118.52081, 44.22864]",proj_qbi1Nb9ZuPcQdJ39xD0FXmQy,map,False,natural-regeneration,150000.0,150000.0,US,EUR,[],6373fdc1ddcb6665256123.jpg,False,False,True,False,"Malheur National Forest, Oregon, United States",2.0,Oregon Aspen Natural Regeneration,"[10, 25, 50, 100]",5.0,trees,0,[],oregon-aspen-natural-regeneration,"['DE', 'US', 'ES']",,20005,US,1220 L St NW Ste. 750,Washington,American Forests,tpo_oR8JJGUsx2g5w7JbEl32gaGp,sschmid@americanforests.org,american-forests,17.0,17.0,,,,,,[],,,,,,,
238,Feature,Point,"[31.765672, -12.088495]",proj_yyFAQ7H75v6dg5ql5H7RnGbK,map,False,agroforestry,30000000.0,30000000.0,ZM,EUR,[],60d199f4aab09811186030.jpg,False,False,True,False,"Luangwa Valley, Central and Muchinga Provinces",2.0,Restoring Trees and Livelihoods in Zambia,"[10, 25, 50, 100]",5.0,trees,0,[],restoring-trees-and-livelihoods-in-zambia,"['DE', 'US', 'ES']",,,AU,,,Global EverGreening Alliance,prf_gsrVJUWCr7BmT11Zyy9pfkHg,emma.drew@evergreening.org,global-evergreening-alliance,0.0,0.0,,,,,,[],,,,,,,
239,Feature,Point,"[-106.92249, 37.839956]",proj_7l7Wn23bOs5bwVftjSshnkh2,map,False,large-scale-planting,32550.0,32550.0,US,EUR,[],6373c56bb9028751296264.jpg,False,False,True,False,"Creede, Colorado, United States",2.0,Upper Rio Grande Mineland Restoration,"[10, 25, 50, 100]",5.0,trees,0,[],upper-rio-grande-mineland-restoration,"['DE', 'US', 'ES']",,20005,US,1220 L St NW Ste. 750,Washington,American Forests,tpo_oR8JJGUsx2g5w7JbEl32gaGp,sschmid@americanforests.org,american-forests,1.0,1.0,,,,,,[],,,,,,,
240,Feature,Point,"[-100.47100067138672, 19.61348393140181]",proj_oJfz884YzcsmggrlNGw3E0N8,map,True,large-scale-planting,13967.0,500000.0,MX,EUR,[],6238c3f3325a4330438379.jpg,False,False,True,False,,2.0,Mexico Reforestation Project,"[0, 0, 0, 0]",0.0,trees,0,[],lacruzhabitat,"['DE', 'US', 'ES']",,02027,US,Po Box 597,Dedham,La Cruz Habitat Protection Project,tpo_hLEOn0e3H0CCblbxf0MtxfQD,forestsformonarchs@gmail.com,la-cruz-habitat-protection-project,0.47000000000000003,0.47000000000000003,,,,,,[],,,,,,,
241,Feature,Point,"[103.07544435305, 17.684224868662]",proj_7TEdzvGN51v25sZ9KVUIANGI,map,True,agroforestry,70.0,120.0,TH,EUR,[],62ad551794277586219428.jpg,False,False,True,False,"Isan, Thailand",2.0,Creating a Food Forest at V2T Campus & Cultural Centre,"[10, 25, 50, 100]",5.0,trees,0,[],volunt2thai,"['DE', 'US', 'ES']",6006f853da9ca547675563.jpeg,41150,TH,"48/1 Moo 5, Ban Nong Phong,  Tambon Ban Lao, Amphoe Phen,",Udon Thani,Volunt2Thai Campus & Cultural Centre,tpo_w2KdYb2Cv1MAkduzNKYXRhSM,r.wagner@volunt2thai.com,volunt2thai-campus-cultural-centre,60.0,60.0,,,,,,[],,,,,,,
242,Feature,Point,"[-75.404783, 7.060906]",proj_bRYU2T3MrBW57eZpO2VBQnl0,map,True,natural-regeneration,14962.0,260000.0,CO,EUR,[],5dfb8f238df8e224069268.jpg,False,False,True,False,"Alto de Ventanas Area, Yarumal Municipality, Antioquia Department, Colombia",1.0,Restoring the Magnolios Reserve,"[10, 25, 50, 100]",5.0,trees,0,[],restoring-the-magnolios-reserve,"['DE', 'US', 'ES']",5e16279ab6487260042891.jpeg,055420,CO,Cra 28 Nr 37B Sur 73,Envigado,Fundación Magnolios,tpo_wO8Xel9pg0uB4xt330gpREmU,fundacionmagnolios@gmail.com,fundacion-magnolios,1.75,1.75,,,,,,[],,,,,,,
243,Feature,Point,"[1.17377, 6.9486907753394]",proj_diNIhy0UuVOB37ytTyR3SFgH,map,True,natural-regeneration,6915.0,12000.0,TG,EUR,[],628cf14f3cf71127907822.jpeg,False,False,True,False,"Notsé, Togo",1.0,ICPSD Ecosystem Restoration Program,"[1, 1, 1, 1]",1.0,trees,0,[],icpsd-ecosystem-restoration-program,"['DE', 'US', 'ES']",5e39a4fe8f444591135619.png,83843,US,121 South Jackson St.,Moscow,Institute for Community Partnerships and Sustainable Development,tpo_RgPBVlqJ37V3ew3mc6Q7yWFK,whitney.schroeder@icpsdafrica.org,institute-for-community-partnerships-and-sustainable-development,0.9500000000000001,0.9500000000000001,,,,,,[],,,,,,,
244,Feature,Point,"[80.829582427434, 26.908207516024]",proj_4c23gFN1xbU8xLD10qugNDkN,map,False,urban-planting,5000.0,5000.0,IN,EUR,[],6244fa7a0c81a711871666.PNG,False,False,True,False,,0.0,India 2022 - Salesforce Trees for a Changing Climate,"[0, 0, 0, 0]",0.0,trees,0,[],india-salesforce,"['DE', 'US', 'ES']",5ee3bd84c8d35124875069.png,05482,US,"145 Pine Haven Shores Road, Suite 1000D",Shelburne,One Tree Planted,tpo_XaEjbTfMh5rfOhVf7646jdpP,projectsplatforms@onetreeplanted.org,one-tree-planted,11.37,11.37,,,,,,[],,,,,,,
245,Feature,Point,"[37.787593522999, -4.1912724066067]",proj_5hWSTz6C3pWe5hLoamlFAhZ0,map,True,large-scale-planting,4891.0,4000000.0,TZ,EUR,[],617be9cbab09d168941599.JPG,False,False,True,False,Around slope of Mountain Kilimanjaro,1.0,Re-greening of Mountain Kilimanjaro,"[10, 25, 50, 100]",5.0,trees,0,[],re-greening-of-mountain-kilimanjaro,"['DE', 'US', 'ES']",,25101,TZ,"Moshi, Kilimanjaro, Tanzania",Moshi,Kilimanjaro Consortium for Development and Environment,tpo_RAkEDnXCqHeXBrhd2N94wrlt,kiliconsortium@gmail.com,kilimanjaro-consortium-for-development-and-environment,2.0,2.0,,,,,,[],,,,,,,
246,Feature,Point,"[30.08625, 0.1732904190266]",proj_t11A8oCMPcGCjpfkPqujp0U3,map,True,agroforestry,24127.0,30000.0,UG,EUR,[],5e59405b94436114290118.jpeg,True,False,True,False,At the foot of the Rwenzori Mountains in western Uganda,1.0,Kasese Network,"[1, 1, 1, 1]",1.0,trees,0,"[{'pdf': '6453b316275cc135925874.pdf', 'id': 'prev_OCMfz5rD4Ybp', 'issueMonth': '11-2021'}]",kasese-network,"['DE', 'US', 'ES']",,71364,DE,Berglenstr. 10,Winnenden,Discover e.V.,tpo_8939RC0SNFnSA9ZL12ZK9tBY,Keith@discover-src.net,discover-e-v,0.96,0.96,,,,,,[],,,,,,,
247,Feature,Point,"[-121.55119, 39.778114]",proj_FnWeb2OjX4FtZq14v2fPjg27,map,False,large-scale-planting,54308.0,54308.0,US,EUR,[],6372712781b2b791400758.jpg,False,False,True,False,"Concow, California, USA",1.0,California Camp Fire Restoration,"[20, 40, 80, 100]",10.0,trees,0,[],california-camp-fire-restoration,"['DE', 'US', 'ES']",,20005,US,1220 L St NW Ste. 750,Washington,American Forests,tpo_oR8JJGUsx2g5w7JbEl32gaGp,sschmid@americanforests.org,american-forests,1.5,1.5,,,,,,[],,,,,,,
