status,data.forests.id,data.forests.name,data.forests.short_desc,data.forests.location_desc,data.forests.total_surface,data.forests.reforested_surface,data.forests.occupied_surface,data.forests.main_image,data.forests.available,data.forests.offset_type,data.forests.timeline_formula,data.forests.co2_years,data.forests.co2_sqm,data.forests.forest_slug,data.forests.captured_co2,data.forests.coordinates
200,1001230,"Solar Photovoltaic Power Project at Jalgaon, Maharashtra",Jain Irrigation Systems Limited (JISL) has implemented an 8.5 MW solar photovoltaic technology based power plant at village – Shirsoli in Jalgaon district of Maharashtra.,India,0,0,0,https://statics.reforestum.com/forests/headers/default/09.jpg,FALSE,VCU,NA,0,NA,solar-photovoltaic-power-project-at-jalgaon-mahara,0,
200,1001486,10.9 MW Bundled Solar Power Project,The proposed project activity involves the installation of Solar Power Projects. The total installed capacity of the project is 10.9 MW; which involves operation of solar projects in different states; Tamil Nadu of Southern Grid while Madhya Pradesh and Maharashtra form part of NEWNE gird in India,"Sirte, Libya",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,10-9-mw-bundled-solar-power-project,0,
200,1001742,Hydroelectric Project in Kinnaur District in Himachal Pradesh,"The Government of India and the Government of Himachal Pradesh (GOHP) have identified the Sutlej River as an important source of hydropower and have initiated hydroelectric projects along Sutlej and its tributaries. The Sutlej River rises in the Tibetan Plateau, passes via steep valleys and gorges through the Himalayan Mountains and foothills and meets the Arabian Sea across the plains of Northern India and Pakistan.","Himachal Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,hydroelectric-project-in-kinnaur-district-in-himac,0,
200,1001998,Cerro Dominador Concentrating Solar Power Plant in Chile,NA,"Antofagasta Region, Chile",0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,cerro-dominador-concentrating-solar-power-plant-in-chile,0,
200,2002021134,Bosque Co2Gestion “Tierras De Berlanga”,"The project ""Bosque Co2Gestion ""Earths of Berlanga"" is located in Berlanga de Duero, in the province of Soria. With a total area of 10.57 hectares, it is expected to absorb 1244.0 tons of CO2 in 50 years. It is a plantation of Pinus pinea and Juniperus thurifera in Berlanga de Duero (Soria).","Berlanga de Duero, Soria, Spain",110000,110000,110000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.01028099173553718819,bosque-co2gestion-“tierras-de-berlanga”,0,
200,2002022158,Bosque Caja Rural Zamora En Grandas De Salime I (Asturias),"The project ""Bosque Caja Rural Zamora In Grandas De Salime I (Asturias)"" is located in Grandas de Salime, in the province of Asturias. With a total area of 38,159 hectares, it is expected to absorb 18826.0 tons of CO2 in 50 years. It is a plantation of Pinus pinaster and Pinus sylvestris.","Grandas de Salime, Asturias, Spain",381590,381590,381590,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.04485061310449815764,bosque-caja-rural-zamora-en-grandas-de-salime-i-(asturias),0,
200,100110,Mani 14 MW Small Hydropower Project,"The Project is a run-of-river hydropower plant with total installed capacity of 14 MW. It is estimated that the electricity supplied to the grid will be 59.9262 GWH annually. The Project activity will achieve greenhouse gas (GHG) emission reductions by avoiding CO2 emission from the business-as-usual scenario, electricity generated by those fossil fuel-fired power plants connected into CCPG. The estimated emission reductions are 56,597 tCO2e per year.","Sichuan, China",0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,mani-14-mw-small-hydropower-project,0,
200,100622,"Bundled Wind Power Project in Tirunelveli, Tamil Nadu","The project activity consists of a bundle of 7 Wind Turbine Generators (WTG), 6 WTGs of NEG Micon make and of 1.65 MW capacity each and one WTG of Suzlon make of 1.5 MW capacity in Tirunelveli District, Tamil Nadu. Four of the 1.65 MW capacity machines have been set up by The Andhra Sugars Limited (ASL) while the remaining three have been setup by Jocil Limited (Jocil), a wholly owned subsidiary of ASL.","Tamil Nadu, India",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,bundled-wind-power-project-in-tirunelveli-tamil-na,0,
200,100878,"BRASCARBON Methane Recovery Project BCA-BRA-02, Brazil.","The purpose of this project is to mitigate and recover animal effluent related Greenhouse Gas (GHG) by improving the Animal Waste Management System practices in the confined animal feed operations in the cities located at the São Paulo state, southwest Brazil, developed by BRASCARBON.","Southeast, Brazil",0,0,0,https://statics.reforestum.com/forests/headers/default/13.jpg,FALSE,VCU,NA,0,NA,brascarbon-methane-recovery-project-bca-bra-02-bra,0,
200,300814,Solar Cookstoves Project In Peru,NA,Peru,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,solar-cookstoves-project-in-peru,0,
200,3002894,"Gs1247 Vpa 10 Improved Kitchen Regimes: Nyarugenge (Bugesera), Rwanda",NA,Rwanda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-10-improved-kitchen-regimes-nyarugenge-bugesera-rwanda,0,
200,3007758,"30 Mw Wind Power Project At Surajbari, Gujarat In India",NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,30-mw-wind-power-project-at-surajbari-gujarat-in-india,0,
200,30011150,Gs10959 Vpa07 Safe Water Project In Bangladesh I,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs10959-vpa07-safe-water-project-in-bangladesh-i,0,
200,1001231,"Mordogan Wind Power Project, Turkey","The project of Egenda Ege Enerji Üretim A.S. (hereafter referred to as “Egenda”), Mordogan Wind Power Project (hereafter referred to as the “Project” or “Mordogan WPP”), involves installation and operation of 15 MWe wind power plant.  In the early stages of the project, installed capacity is determined as 13.8 MWe. However after the license is granted new researches was done at the project site and project owner decided to change the capcity of the project to 15 MWe.",Turkey,0,0,0,https://statics.reforestum.com/forests/headers/default/07.jpg,FALSE,VCU,NA,0,NA,mordogan-wind-power-project-turkey,0,
200,1001999,KRISSANA WIND POWER IN THAILAND,"The purpose of the project activity is to generate clean electricity with utilization of wind energy. The project consists of 30 numbers of GE 137 Wind Turbine Generators (WTGs) of 3.0 MW capacities each. The project WTGs are installed in the Krissana & Wangrongyai sub district of Si Khiu district, Nakhonratchasima Province and Huaybong sub-district of Dankhunthod District, Nakhonratchasima Province in Thailand. All the WTGs of the project activity were commissioned on 28/12/2018.","Nakhon Ratchasima, Thailand",0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,krissana-wind-power-in-thailand,0,
200,1002511,Joburg Landfill Gas to Energy Project.,This project is not registered with VCS. More information on the project can be found at CDM Project ID 6797: https://cdm.unfccc.int/Projects/DB/BVQI1343063541.26/view?cp=1,"Gauteng, South Africa",0,0,0,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,joburg-landfill-gas-to-energy-project-,0,
200,1002767,Associated Gas Recovery and Utilization at Block 9,"The Associated Gas Recovery and Utilization at Block 9 project consists of the recovery and utilization of natural gas found in association with oil at Block 9, Safah oil field, Sultanate of Oman. The purpose of the project activity is to deliver recovered gas to the national gas pipeline to meet energy needs of end-users, and also to reduce local air pollution due to flaring.","Az Zahirah, Oman",0,0,0,https://statics.reforestum.com/forests/headers/default/08.jpg,FALSE,VCU,NA,0,NA,associated-gas-recovery-and-utilization-at-block-9,0,
200,1003279,IDCOL Improved Cook Stove Program,"Bangladesh is an agricultural country with majority of the population residing in rural areas. Solid 
fuels accounts for 90% of Bangladeshi households’ energy needs with fuelwood being used in 
around 84% households for cooking purposes. Cooking by rural households is predominantly done 
in traditional stoves using fuel wood.","Dhaka, Bangladesh",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,idcol-improved-cook-stove-program,0,
200,2002021135,Bosque Co2Gestion “Tierra De Rueda I”,"The project ""Bosque Co2Gestion ""Tierra De Rueda I"" is located in Gradefes, in the province of León. With a total area of 5.62 hectares, it is expected to absorb 845.0 tons of CO2 in 40 years. It is a plantation of Pinus nigra in Gradefes (Leon).","Gradefes, León, Spain",60000,60000,60000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,40,0.01280303030303030221,bosque-co2gestion-“tierra-de-rueda-i”,0,
200,2002022159,Bosque Tierra Pura En Grandas De Salime I (Asturias) ,"The project ""Bosque Tierra Pura In Grandas De Salime I (Asturias)"" is located in Grandas de Salime, in the province of Asturias. With a total area of 11.73 hectares, it is expected to absorb 3362.0 tons of CO2 in 50 years. It is a plantation of Quercus pyrenaica, Sorbus aucuparia, Celtibérica Betula, Malus sylvestris, Pinus sylvestris, Pyrus sp., Pinus pinaster, Arbutus unedo, Castanea sativa, Pinus radiata and Prunus avium.","Grandas de Salime, Asturias, Spain",117300,117300,117300,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.02605595597922963358,bosque-tierra-pura-en-grandas-de-salime-i-(asturias)-,0,
200,100111,"Kalealti 15 MW Hydropower Plant, Turkey","The Project, which is developed by Tektug Elektrik Uretim Anonim Sirketi (hereafter referred to as the “project owner”) is a run-of-river hydropower project located in the Ceyhan basin, Osmaniye province of Turkey. It utilizes the water head of the Savrun River between elevations 490.0 m and 240.0 m to generate and supply clean, renewable electricity to the grid. Total installed capacity of the project is 15 MWe, consisting of 2 units of 7.","Osmaniye, Turkey",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,kalealti-15-mw-hydropower-plant-turkey,0,
200,100367,Kitroongruang Biogas Energy Project,"The Kitroongruang Biogas Energy Project (hereafter, the Project) developed by Thai Biogas Energy Company Ltd (hereafter referred to as TBEC, or the Project Developer) is an anaerobic digestion project, which treats wastewater from the cassava processing factory owned by Kitroongruang Tapioca Factory Limited Partnerships (hereafter referred to as the Facility) in Rayong, Thailand.","Rayong Province, Thailand",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,kitroongruang-biogas-energy-project,0,
200,100623,12.55 MW Wind Power Project In India,The main purpose of the project activity is to generate clean electricty using wind energy. The project activity consists of a group of wind turbine generators(WTG's) for a total installed capacity of 12.55 MW installed by M/S Walden Properties  Private Limited.Approximatly 27395 MW of power generated from the clean energy source will be exported to the southern grid per annum and approximatly 4615 MW of power will be exported to NEWNE per annum.,"Tamil Nadu, India",0,0,0,https://statics.reforestum.com/forests/headers/default/01.jpg,FALSE,VCU,NA,0,NA,12-55-mw-wind-power-project-in-india,0,
200,100879,Wewoka Small Scale Landfill Gas Recovery and Thermal Energy Generation Proj,"The Project is comprised of an active landfill gas collection system including wells, piping, blowers, meters and valves, and a combustion flare, applicable to methodology AMS-III.G. The Project also is comprised of a dedicated pipeline to deliver the collected landfill biogas to certain kilns of Commercial Brick Corporation (“CBC”) for combustion thereof to produce thermal energy displacing natural gas use, applicable to methodology AMS-I.C.","Qinghai, China",0,0,0,https://statics.reforestum.com/forests/headers/default/02.jpg,FALSE,VCU,NA,0,NA,wewoka-small-scale-landfill-gas-recovery-and-therm,0,
200,3001103,Zhongshan County Micro Hydro Project Bundle No.5,NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,zhongshan-county-micro-hydro-project-bundle-no-5,0,
200,3001359,"Gs1247 Vpa 2 Improved Kitchen Regimes: Kole District Borehole Project, Uganda",NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs1247-vpa-2-improved-kitchen-regimes-kole-district-borehole-project-uganda,0,
200,3002895,"Mampuri Wind Power Project, Sri Lanka - Pre Cdm Vers",NA,Sri Lanka,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,mampuri-wind-power-project-sri-lanka-pre-cdm-vers,0,
200,3003407,Solar Water Heater Program In India - Cpa-1,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,solar-water-heater-program-in-india-cpa-1,0,
200,3005199,Solar Power Project In Rajashan,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,solar-power-project-in-rajashan,0,
200,30011151,Gs10959 Vpa08 Safe Water Project In Bangladesh Ii,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs10959-vpa08-safe-water-project-in-bangladesh-ii,0,
200,1001232,"Yaylaköy Wind Power Project, Turkey","The project of Yaylaköy RES Elektrik Üretim A.S. (hereafter referred to as “Yaylaköy Elektrik”), Yaylaköy Wind Power Project (hereafter referred to as the “Project” or “Yaylaköy WPP”), involves installation and operation of 15 MWe wind power plant by Energy Market Regulatory Authority (EMRA) and this licence was issued in May 2008.",Turkey,0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,yaylaköy-wind-power-project-turkey,0,
200,1001744,4 MW Biomass based cogeneration plant by Godrej Agrovet Ltd.,"GAVL has set up a new Greenfield palm oil production plant at project activity location. The plant has a production capacity to process 70 TPH palm fruit. The new plant has a steam and electricity demand of 50 TPH and 4 MW. The project will use in-house generated renewable biomass fibre, shell and empty fruit bunches (EFB) in the palm fruit processing facility.","Andhra Pradesh, India",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,4-mw-biomass-based-cogeneration-plant-by-godrej-ag,0,
